,DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
565,2019-10-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,20,1,Good
566,2019-09-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,34,1,Good
567,2019-09-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good
568,2019-09-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,16,1,Good
569,2018-09-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,26,1,Good
570,2019-08-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
571,2019-08-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,14,1,Good
572,2019-08-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,9,1,Good
573,2019-10-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,35,1,Good
574,2019-10-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,15,1,Good
575,2019-01-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,29,1,Good
576,2019-01-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good
577,2019-01-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,19,1,Good
578,2018-06-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,43,1,Good
579,2018-06-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good
580,2018-02-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,30,1,Good
581,2018-02-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,42,1,Good
582,2018-02-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,11,1,Good
583,2019-12-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
584,2019-12-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,58,2,Moderate
585,2019-12-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,21,1,Good
586,2019-08-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,44,1,Good
587,2019-08-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,54,2,Moderate
588,2019-08-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,23,1,Good
589,2019-12-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,35,1,Good
590,2019-12-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,18,1,Good
591,2019-12-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
592,2018-06-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,108,3,Unhealthy for Sensitive Groups
593,2018-06-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,46,1,Good
594,2019-08-09 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,40,1,Good
595,2019-08-09 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,27,1,Good
596,2019-08-09 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,13,1,Good
597,2018-10-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,5,1,Good
598,2018-03-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,38,1,Good
599,2018-03-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,24,1,Good
600,2019-07-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,93,2,Moderate
601,2019-07-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good
602,2019-07-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,22,1,Good
603,2018-05-09 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,74,2,Moderate
604,2018-05-09 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good
605,2018-11-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,30,1,Good
606,2018-11-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good
607,2018-03-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,38,1,Good
608,2018-03-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,25,1,Good
609,2018-08-16 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,93,2,Moderate
610,2018-08-16 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,103,3,Unhealthy for Sensitive Groups
611,2018-08-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,41,1,Good
612,2018-08-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,47,1,Good
613,2019-12-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,29,1,Good
614,2019-12-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,29,1,Good
615,2019-12-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,12,1,Good
616,2018-01-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
617,2018-01-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,36,1,Good
618,2018-01-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,13,1,Good
619,2019-07-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,112,3,Unhealthy for Sensitive Groups
620,2019-07-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,72,2,Moderate
621,2019-07-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,31,1,Good
622,2019-11-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,28,1,Good
623,2019-11-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,31,1,Good
624,2019-11-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,11,1,Good
625,2018-09-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,24,1,Good
626,2018-09-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,32,1,Good
627,2018-12-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,24,1,Good
628,2018-12-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good
629,2018-12-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,8,1,Good
630,2018-06-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,28,1,Good
631,2018-06-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,17,1,Good
632,2019-08-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,50,1,Good
633,2019-08-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good
634,2019-08-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,15,1,Good
635,2019-08-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,71,2,Moderate
636,2019-08-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,29,1,Good
637,2019-08-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,14,1,Good
638,2019-09-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,80,2,Moderate
639,2019-09-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good
640,2019-09-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,22,1,Good
641,2019-07-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,44,1,Good
642,2019-07-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,26,1,Good
643,2019-07-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,13,1,Good
644,2018-06-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,71,2,Moderate
645,2018-06-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good
646,2018-10-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,17,1,Good
647,2018-02-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,38,1,Good
648,2018-02-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good
649,2018-02-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,10,1,Good
650,2018-11-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,17,1,Good
651,2018-11-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,64,2,Moderate
652,2018-11-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,27,1,Good
653,2018-10-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,30,1,Good
654,2018-10-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,27,1,Good
655,2019-08-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,33,1,Good
656,2019-08-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,14,1,Good
657,2019-08-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,10,1,Good
658,2018-08-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,39,1,Good
659,2018-08-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,21,1,Good
660,2019-10-31 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
661,2019-10-31 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good
662,2019-10-31 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,20,1,Good
663,2018-10-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,18,1,Good
664,2019-11-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
665,2019-11-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,25,1,Good
666,2019-11-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,12,1,Good
667,2018-10-28 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,24,1,Good
668,2018-10-28 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,20,1,Good
669,2018-10-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,24,1,Good
670,2018-03-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
671,2018-03-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,60,2,Moderate
672,2018-03-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,31,1,Good
673,2019-01-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,23,1,Good
674,2019-01-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,59,2,Moderate
675,2019-01-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,21,1,Good
676,2018-03-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,41,1,Good
677,2018-03-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,32,1,Good
678,2018-12-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,25,1,Good
679,2018-12-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,58,2,Moderate
680,2018-12-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,24,1,Good
681,2019-01-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,32,1,Good
682,2019-01-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good
683,2019-01-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
684,2018-12-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,33,1,Good
685,2018-12-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,32,1,Good
686,2018-12-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,8,1,Good
687,2018-04-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,43,1,Good
688,2018-04-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,26,1,Good
689,2018-08-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,44,1,Good
690,2018-08-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,72,2,Moderate
691,2019-10-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,21,1,Good
692,2019-10-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,13,1,Good
693,2019-10-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
694,2018-07-31 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,71,2,Moderate
695,2018-07-31 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,32,1,Good
696,2018-01-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
697,2018-01-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,44,1,Good
698,2018-01-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
699,2018-10-31 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,38,1,Good
700,2018-10-31 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,46,1,Good
701,2018-04-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,45,1,Good
702,2018-04-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good
703,2019-11-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,28,1,Good
704,2019-11-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,19,1,Good
705,2019-11-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
706,2018-05-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,48,1,Good
707,2018-05-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,35,1,Good
708,2018-02-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
709,2018-02-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good
710,2019-09-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,67,2,Moderate
711,2019-09-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good
712,2019-09-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,22,1,Good
713,2018-08-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
714,2018-08-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,49,1,Good
715,2018-01-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,19,1,Good
716,2018-01-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,67,2,Moderate
717,2018-01-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,23,1,Good
718,2018-09-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,14,1,Good
719,2018-09-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,44,1,Good
720,2018-09-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,44,1,Good
721,2019-08-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,47,1,Good
722,2019-08-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,62,2,Moderate
723,2019-08-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,23,1,Good
724,2018-10-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,32,1,Good
725,2018-10-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good
726,2019-10-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,27,1,Good
727,2019-10-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,13,1,Good
728,2019-10-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
729,2019-08-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,48,1,Good
730,2019-08-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,41,1,Good
731,2019-08-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,18,1,Good
732,2018-06-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,45,1,Good
733,2018-06-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,18,1,Good
734,2018-01-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,35,1,Good
735,2018-01-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,44,1,Good
736,2018-01-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,6,1,Good
737,2018-01-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,34,1,Good
738,2018-01-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate
739,2018-01-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,8,1,Good
740,2018-04-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,47,1,Good
741,2018-04-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good
742,2018-12-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,16,1,Good
743,2018-12-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,47,1,Good
744,2018-12-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,17,1,Good
745,2018-07-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,87,2,Moderate
746,2018-07-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,75,2,Moderate
747,2019-08-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,40,1,Good
748,2019-08-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,16,1,Good
749,2019-08-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,12,1,Good
750,2018-06-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,58,2,Moderate
751,2018-06-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,42,1,Good
752,2019-10-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,27,1,Good
753,2019-10-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,26,1,Good
754,2019-10-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,11,1,Good
755,2018-02-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,23,1,Good
756,2018-02-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate
757,2018-02-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,23,1,Good
758,2018-07-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,41,1,Good
759,2018-07-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,10,1,Good
760,2019-09-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
761,2019-09-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,20,1,Good
762,2019-09-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,13,1,Good
763,2019-01-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,34,1,Good
764,2019-01-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good
765,2019-01-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,16,1,Good
766,2019-11-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,24,1,Good
767,2019-11-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,63,2,Moderate
768,2019-11-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,33,1,Good
769,2019-09-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,33,1,Good
770,2019-09-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,24,1,Good
771,2019-09-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,11,1,Good
772,2018-03-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,44,1,Good
773,2018-03-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,27,1,Good
774,2018-11-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,25,1,Good
775,2018-11-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate
776,2018-11-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,20,1,Good
777,2018-06-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,35,1,Good
778,2018-06-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,21,1,Good
779,2018-04-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,37,1,Good
780,2018-04-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,25,1,Good
781,2019-08-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,38,1,Good
782,2019-08-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,15,1,Good
783,2019-08-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,13,1,Good
784,2018-11-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
785,2018-11-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,65,2,Moderate
786,2019-06-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,97,2,Moderate
787,2019-06-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good
788,2019-06-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,16,1,Good
789,2018-04-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,44,1,Good
790,2018-04-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate
791,2019-11-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,29,1,Good
792,2019-11-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,49,1,Good
793,2019-11-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,17,1,Good
794,2018-02-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
795,2018-02-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,47,1,Good
796,2018-01-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,34,1,Good
797,2018-01-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good
798,2018-01-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
799,2019-09-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,28,1,Good
800,2019-09-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,12,1,Good
801,2019-09-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,12,1,Good
802,2019-11-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,34,1,Good
803,2019-11-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good
804,2019-11-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,9,1,Good
805,2019-07-28 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,90,2,Moderate
806,2019-07-28 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,64,2,Moderate
807,2019-07-28 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,19,1,Good
808,2019-08-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,61,2,Moderate
809,2019-08-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good
810,2019-08-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,13,1,Good
811,2019-12-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
812,2019-12-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,20,1,Good
813,2019-12-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,10,1,Good
814,2018-12-09 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,25,1,Good
815,2018-12-09 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good
816,2018-12-09 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,14,1,Good
817,2018-09-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,101,3,Unhealthy for Sensitive Groups
818,2018-09-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,53,2,Moderate
819,2018-06-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,47,1,Good
820,2018-06-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,20,1,Good
821,2018-01-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,15,1,Good
822,2018-01-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,74,2,Moderate
823,2018-01-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,33,1,Good
824,2018-07-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,54,2,Moderate
825,2018-07-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,54,2,Moderate
826,2019-08-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,54,2,Moderate
827,2019-08-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good
828,2019-08-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,22,1,Good
829,2018-02-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,34,1,Good
830,2018-02-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good
831,2018-02-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
832,2019-01-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,23,1,Good
833,2019-01-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good
834,2019-01-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,11,1,Good
835,2019-01-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,36,1,Good
836,2019-01-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,54,2,Moderate
837,2019-01-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,27,1,Good
838,2019-11-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,30,1,Good
839,2019-11-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,21,1,Good
840,2019-11-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,8,1,Good
841,2018-11-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,19,1,Good
842,2018-11-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,36,1,Good
843,2018-01-31 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,32,1,Good
844,2018-01-31 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,39,1,Good
845,2018-01-31 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,10,1,Good
846,2019-02-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,35,1,Good
847,2019-02-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,49,1,Good
848,2019-02-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,30,1,Good
849,2019-07-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,26,1,Good
850,2019-07-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,9,1,Good
