date,parameter,units,value_min,value_mean,value_max,value_std
10/18/19,PM10,UG/M3,2.0,5.826086956521739,9.0,2.1458665109936246
10/18/19,PM2.5,UG/M3,-2.4,2.4019704433497537,10.7,1.807464188082654
10/19/18,OZONE,PPB,-3.0,13.580645161290322,33.0,11.427771836384377
10/19/18,PM2.5,UG/M3,-3.7,4.145217391304349,9.6,2.2687520133193275
10/19/19,OZONE,PPB,1.0,19.83050847457627,38.0,7.549613772592092
10/19/19,PM10,UG/M3,7.0,10.5,16.0,3.3100637062042226
10/19/19,PM2.5,UG/M3,-0.3,4.11891891891892,14.7,2.4329528755150776
10/20/18,OZONE,PPB,9.0,27.383333333333333,55.0,6.990008876220104
10/20/18,PM2.5,UG/M3,-0.8,4.273493975903617,14.2,2.3939613088870795
10/20/19,OZONE,PPB,0.0,9.625,39.0,10.249871899179027
10/20/19,PM10,UG/M3,10.0,19.625,31.0,5.0459841975316495
10/20/19,PM2.5,UG/M3,1.1,9.627083333333337,21.4,3.9720483899201637
10/21/18,OZONE,PPB,4.0,25.016666666666666,50.0,7.55593520768575
10/21/18,PM2.5,UG/M3,-3.3,3.31437125748503,14.9,2.9834740696021083
10/21/19,OZONE,PPB,2.0,27.232142857142858,48.0,10.174143293820457
10/21/19,PM10,UG/M3,9.0,12.125,35.0,5.067479435191322
10/21/19,PM2.5,UG/M3,-0.7,5.6643564356435645,16.4,2.73961482416039
10/22/18,OZONE,PPB,-2.0,14.982905982905983,29.0,7.933976376170798
10/22/18,PM2.5,UG/M3,-1.4,3.9397590361445785,16.7,2.3093454278693097
10/22/19,OZONE,PPB,0.0,14.11111111111111,32.0,8.931518944241287
10/22/19,PM10,UG/M3,9.0,16.041666666666668,37.0,7.709278242124404
10/22/19,PM2.5,UG/M3,-3.8,5.710849056603773,43.9,5.129269714734447
10/23/18,OZONE,PPB,-3.0,16.316239316239315,39.0,11.265334049755419
10/23/18,PM2.5,UG/M3,1.0,5.283536585365852,10.8,2.1590522073901135
10/23/19,OZONE,PPB,9.0,25.3781512605042,40.0,8.331064591705172
10/23/19,PM10,UG/M3,2.0,8.25,15.0,3.6742346141747673
10/23/19,PM2.5,UG/M3,-2.4,2.939800995024877,17.4,3.160903029230572
10/24/18,OZONE,PPB,8.0,21.792792792792792,33.0,5.951496552994987
10/24/18,PM2.5,UG/M3,-4.8,3.8926829268292673,12.2,2.490018379600774
10/24/19,OZONE,PPB,0.0,21.162393162393162,44.0,11.43644903967985
10/24/19,PM10,UG/M3,11.0,17.083333333333332,28.0,5.747715362129372
10/24/19,PM2.5,UG/M3,1.5,6.873488372093022,16.8,2.9391483315041778
10/25/18,OZONE,PPB,-3.0,16.718446601941746,31.0,9.111958825726141
10/25/18,PM2.5,UG/M3,-3.5,2.960122699386504,15.7,2.8481863381721872
10/25/19,OZONE,PPB,0.0,17.854700854700855,43.0,13.355397305742098
10/25/19,PM10,UG/M3,14.0,30.708333333333332,71.0,18.599857799051247
10/25/19,PM2.5,UG/M3,0.0,9.678604651162791,26.7,4.709992152996296
10/26/18,OZONE,PPB,-4.0,11.658119658119658,22.0,6.940836669682818
10/26/18,PM2.5,UG/M3,-2.8,4.0637583892617455,13.4,2.8925396763169315
10/26/19,OZONE,PPB,2.0,22.743589743589745,39.0,9.853367922514906
10/26/19,PM10,UG/M3,9.0,14.958333333333334,20.0,3.432316579432799
10/26/19,PM2.5,UG/M3,-0.5,6.673239436619724,16.1,3.080934574569385
10/27/18,OZONE,PPB,11.0,26.191666666666666,40.0,5.996211455638324
10/27/18,PM2.5,UG/M3,-4.1,0.4938356164383562,8.9,2.4508189370997733
10/27/19,OZONE,PPB,11.0,29.933333333333334,41.0,6.169501203342066
10/27/19,PM10,UG/M3,7.0,11.583333333333334,17.0,2.3759056244371077
10/27/19,PM2.5,UG/M3,-2.4,3.174056603773586,8.6,1.6829889222513144
10/28/18,OZONE,PPB,8.0,17.625,29.0,4.543094307006289
10/28/18,PM2.5,UG/M3,-3.9,2.808333333333332,12.5,2.3302852917439454
10/28/19,OZONE,PPB,4.0,17.692307692307693,32.0,7.041088202609242
10/28/19,PM10,UG/M3,5.0,7.875,12.0,2.112334377351069
10/28/19,PM2.5,UG/M3,0.1,3.860648148148148,11.8,2.061716951293841
10/29/18,OZONE,PPB,0.0,13.396396396396396,35.0,7.979837409233666
10/29/18,PM2.5,UG/M3,-3.5,4.901796407185627,19.0,2.7776316741671154
10/29/19,OZONE,PPB,1.0,21.308333333333334,32.0,4.976914493051741
10/29/19,PM10,UG/M3,4.0,7.5,12.0,2.395648228514071
10/29/19,PM2.5,UG/M3,-0.2,2.9887323943661963,10.1,1.863518883961098
10/30/18,OZONE,PPB,4.0,22.273504273504273,39.0,8.119393483828715
10/30/18,PM2.5,UG/M3,-1.2,4.124539877300616,10.5,2.0949996913444444
10/30/19,OZONE,PPB,0.0,13.634782608695652,28.0,7.828569400333321
10/30/19,PM10,UG/M3,4.0,7.625,12.0,1.9518664423304304
10/30/19,PM2.5,UG/M3,-1.0,3.70925925925926,13.1,2.04900597736139
10/31/18,OZONE,PPB,-4.0,15.134453781512605,47.0,15.787210211652775
10/31/18,PM2.5,UG/M3,0.2,9.364071856287428,28.1,5.631518675918175
10/31/19,OZONE,PPB,0.0,19.94871794871795,35.0,9.626513453645074
10/31/19,PM10,UG/M3,6.0,18.083333333333332,31.0,8.801762010685906
10/31/19,PM2.5,UG/M3,-1.4,4.042924528301886,9.9,2.405975368317393
11/01/18,OZONE,PPB,-3.0,17.458333333333332,36.0,9.955274631932504
11/01/18,PM2.5,UG/M3,4.9,13.688095238095245,43.2,4.8306631563169
11/01/19,OZONE,PPB,12.0,25.958333333333332,36.0,5.575148689780862
11/01/19,PM10,UG/M3,5.0,11.791666666666666,33.0,9.348234739972204
11/01/19,PM2.5,UG/M3,-1.3,3.377830188679243,17.3,2.448179323387785
11/02/18,OZONE,PPB,5.0,22.10924369747899,51.0,7.977500050158428
11/02/18,PM2.5,UG/M3,-0.2,7.404790419161674,16.2,3.497017806667363
11/02/19,OZONE,PPB,0.0,19.25423728813559,32.0,7.701910564033801
11/02/19,PM10,UG/M3,8.0,10.291666666666666,14.0,2.156469874317881
11/02/19,PM2.5,UG/M3,-1.0,3.550241545893718,10.3,1.749087817635107
11/03/18,OZONE,PPB,0.0,22.52542372881356,42.0,9.63585883354177
11/03/18,PM2.5,UG/M3,-3.6,3.1850299401197604,11.6,2.8043560939202834
11/03/19,OZONE,PPB,9.0,21.127118644067796,32.0,6.116457566703987
11/03/19,PM10,UG/M3,8.0,12.833333333333334,17.0,2.745219824359786
11/03/19,PM2.5,UG/M3,0.8,5.874537037037037,12.0,2.1560838246893352
11/04/18,OZONE,PPB,-3.0,15.141666666666667,32.0,9.448040865199314
11/04/18,PM2.5,UG/M3,0.5,4.263095238095236,11.7,2.0081140651516343
11/04/19,OZONE,PPB,0.0,16.955357142857142,36.0,11.498835344751848
11/04/19,PM10,UG/M3,9.0,12.782608695652174,22.0,3.9881246645410853
11/04/19,PM2.5,UG/M3,-3.0,5.564761904761904,19.8,3.1801411588055912
11/05/18,OZONE,PPB,-3.0,13.914529914529915,30.0,8.699556716384887
11/05/18,PM2.5,UG/M3,-1.1,5.277245508982036,12.5,2.4391554099853985
11/05/19,OZONE,PPB,0.0,17.46551724137931,35.0,9.741378381605614
11/05/19,PM10,UG/M3,10.0,18.0,27.0,5.816019855237922
11/05/19,PM2.5,UG/M3,-3.5,6.02990654205607,19.3,3.3832566180142614
11/06/18,OZONE,PPB,-2.0,7.831932773109243,23.0,6.718705645789543
11/06/18,PM2.5,UG/M3,-4.7,2.910240963855423,14.0,2.8245595959868672
11/06/19,OZONE,PPB,3.0,21.0,34.0,7.510776571426044
11/06/19,PM10,UG/M3,8.0,15.333333333333334,23.0,4.57466241725923
11/06/19,PM2.5,UG/M3,-4.0,6.29292452830189,32.0,3.434615665766436
11/07/18,OZONE,PPB,-2.0,13.575221238938052,31.0,9.11024277328087
11/07/18,PM2.5,UG/M3,-0.9,4.964534883720929,12.1,2.081067066021404
11/07/19,OZONE,PPB,0.0,11.67741935483871,33.0,7.9182800206404345
11/07/19,PM10,UG/M3,15.0,25.458333333333332,33.0,4.252663274647574
11/07/19,PM2.5,UG/M3,-1.9,7.223255813953488,15.4,2.7834320582759826
11/08/18,OZONE,PPB,-1.0,15.931623931623932,27.0,5.975130204506146
11/08/18,PM2.5,UG/M3,-1.2,5.842391304347826,11.8,2.3601997551680993
11/08/19,OZONE,PPB,10.0,22.270833333333332,31.0,4.397317762997343
11/08/19,PM10,UG/M3,3.0,6.5,14.0,2.395648228514071
11/08/19,PM2.5,UG/M3,-1.2,2.752884615384616,16.9,2.3562828636396724
11/09/18,OZONE,PPB,-4.0,10.31304347826087,24.0,7.171294161741896
11/09/18,PM2.5,UG/M3,-2.3,4.683750000000002,11.2,2.4497436010104865
11/09/19,OZONE,PPB,1.0,16.854166666666668,29.0,5.457933224923084
11/09/19,PM10,UG/M3,5.0,8.25,14.0,2.9080099276189606
11/09/19,PM2.5,UG/M3,-4.7,2.5784210526315796,10.4,1.773499106578834
11/10/18,OZONE,PPB,-2.0,19.241666666666667,33.0,8.918864751714972
11/10/18,PM2.5,UG/M3,-3.7,3.321084337349398,11.6,2.506133330777112
11/10/19,OZONE,PPB,3.0,15.354166666666666,33.0,6.833322635849565
11/10/19,PM10,UG/M3,9.0,13.708333333333334,21.0,4.4864934178493785
11/10/19,PM2.5,UG/M3,0.0,5.756249999999999,15.5,2.924864072556524
11/11/18,OZONE,PPB,4.0,18.8,31.0,7.283687310719491
11/11/18,PM2.5,UG/M3,-1.0,5.020238095238094,12.2,2.437814853580244
11/11/19,OZONE,PPB,0.0,6.833333333333333,26.0,7.027265196386919
11/11/19,PM10,UG/M3,22.0,35.416666666666664,57.0,10.680810369299119
11/11/19,PM2.5,UG/M3,-1.9,16.282291666666673,36.4,4.073422857789197
11/12/18,OZONE,PPB,-4.0,7.151260504201681,30.0,8.067132159511214
11/12/18,PM2.5,UG/M3,0.2,10.395833333333332,23.5,4.001935971122735
11/12/19,OZONE,PPB,6.0,20.835164835164836,33.0,6.595054942511829
11/12/19,PM10,UG/M3,7.0,19.375,30.0,6.3370031320532085
11/12/19,PM2.5,UG/M3,-2.7,7.0909090909090935,20.5,4.411339585189063
11/13/18,OZONE,PPB,-4.0,8.40677966101695,30.0,9.153241720025958
11/13/18,PM2.5,UG/M3,-2.4,6.730409356725144,24.9,3.7680560375383996
11/13/19,OZONE,PPB,16.0,27.293478260869566,34.0,3.8388930509542836
11/13/19,PM10,UG/M3,4.0,9.625,13.0,2.392242898820377
11/13/19,PM2.5,UG/M3,-4.0,3.624651162790702,14.2,2.264825867372516
11/14/18,OZONE,PPB,16.0,25.424778761061948,34.0,4.624865460851099
11/14/18,PM2.5,UG/M3,-4.5,5.270899470899471,13.4,3.5212047224333536
11/14/19,OZONE,PPB,0.0,12.416666666666666,29.0,8.742716266658677
11/14/19,PM10,UG/M3,9.0,18.565217391304348,42.0,9.23346722504864
11/14/19,PM2.5,UG/M3,-0.4,5.431018518518515,12.9,2.0956457360007827
11/15/18,OZONE,PPB,-3.0,18.558333333333334,31.0,7.9787489103035085
11/15/18,PM10,UG/M3,3.0,8.916666666666666,21.0,4.7632348039018035
11/15/18,PM2.5,UG/M3,-4.1,2.7027322404371588,10.1,2.6155795208918224
11/15/19,OZONE,PPB,0.0,11.489583333333334,29.0,7.056157880538651
11/15/19,PM10,UG/M3,14.0,27.416666666666668,41.0,9.212074621961097
11/15/19,PM2.5,UG/M3,1.6,9.752380952380948,20.9,3.480900593968463
11/16/18,OZONE,PPB,-1.0,23.01834862385321,37.0,8.313288839068477
11/16/18,PM10,UG/M3,4.0,7.25,11.0,1.8708286933869707
11/16/18,PM2.5,UG/M3,-4.9,2.7328859060402686,12.1,4.223573531031484
11/16/19,OZONE,PPB,5.0,26.666666666666668,36.0,6.897279446862795
11/16/19,PM10,UG/M3,7.0,12.458333333333334,27.0,5.258361181855102
11/16/19,PM2.5,UG/M3,-2.3,4.814832535885169,16.5,3.4956731628177176
11/17/18,OZONE,PPB,4.0,12.021052631578947,24.0,5.751926499412807
11/17/18,PM10,UG/M3,10.0,15.916666666666666,20.0,2.932822748711951
11/17/18,PM2.5,UG/M3,1.0,8.802395209580835,23.6,2.8762834138178075
11/17/19,OZONE,PPB,17.0,25.770833333333332,35.0,5.089678237512026
11/17/19,PM10,UG/M3,9.0,11.375,16.0,2.337082908614739
11/17/19,PM2.5,UG/M3,-2.4,3.5999999999999983,9.8,1.498278081432925
11/18/18,OZONE,PPB,8.0,17.885416666666668,28.0,5.682604650513273
11/18/18,PM10,UG/M3,6.0,9.416666666666666,14.0,2.8424830949237916
11/18/18,PM2.5,UG/M3,-1.4,5.006703910614525,26.5,3.126321702794938
11/18/19,OZONE,PPB,6.0,19.804347826086957,32.0,7.0947111247478984
11/18/19,PM10,UG/M3,8.0,12.25,16.0,2.307831656885254
11/18/19,PM2.5,UG/M3,-1.0,3.994258373205743,8.6,1.5023908990976922
11/19/18,OZONE,PPB,0.0,6.325842696629214,24.0,6.1952608003267615
11/19/18,PM10,UG/M3,12.0,25.708333333333332,42.0,9.94978333461574
11/19/18,PM2.5,UG/M3,3.1,12.269711538461546,33.2,4.63894414871948
11/19/19,OZONE,PPB,0.0,11.182795698924732,22.0,6.190712251919664
11/19/19,PM10,UG/M3,4.0,10.166666666666666,15.0,3.9083708010935423
11/19/19,PM2.5,UG/M3,0.0,5.66875,14.2,2.5102851259593137
11/20/18,OZONE,PPB,0.0,8.136842105263158,36.0,8.447095089646348
11/20/18,PM10,UG/M3,11.0,25.476190476190474,35.0,6.046644090890808
11/20/18,PM2.5,UG/M3,-0.4,11.465269461077847,22.4,4.526108040382861
11/20/19,OZONE,PPB,5.0,17.739583333333332,28.0,5.3138246542523735
11/20/19,PM10,UG/M3,9.0,12.5,19.0,2.750494026771254
11/20/19,PM2.5,UG/M3,-2.9,5.820833333333336,14.5,2.158092849472862
11/21/18,OZONE,PPB,4.0,17.104166666666668,27.0,4.882792916627397
11/21/18,PM10,UG/M3,8.0,15.583333333333334,26.0,5.911791214371398
11/21/18,PM2.5,UG/M3,0.0,6.435329341317366,21.2,3.1009535619371236
11/21/19,OZONE,PPB,0.0,17.6875,29.0,8.25043858483325
11/21/19,PM10,UG/M3,11.0,15.208333333333334,27.0,4.170071072970244
11/21/19,PM2.5,UG/M3,2.3,7.463775510204077,16.0,2.3554332239362714
11/22/18,OZONE,PPB,17.0,28.71875,34.0,2.7747095628001737
11/22/18,PM10,UG/M3,6.0,9.25,15.0,2.5917930674241387
11/22/18,PM2.5,UG/M3,-2.6,4.255952380952383,13.0,2.5884752032728393
11/22/19,OZONE,PPB,1.0,12.478260869565217,28.0,6.886007888065185
11/22/19,PM10,UG/M3,6.0,23.083333333333332,37.0,9.559500926879732
11/22/19,PM2.5,UG/M3,-1.0,9.009433962264152,19.7,3.7147720564843945
11/23/18,OZONE,PPB,3.0,16.04255319148936,28.0,6.700850361085253
11/23/18,PM10,UG/M3,7.0,11.791666666666666,19.0,3.9560538821963207
11/23/18,PM2.5,UG/M3,-0.5,4.726190476190476,10.2,1.8426496833953914
11/23/19,OZONE,PPB,3.0,19.322580645161292,32.0,6.292095265736176
11/23/19,PM10,UG/M3,7.0,10.291666666666666,18.0,3.6173394819309164
11/23/19,PM2.5,UG/M3,-0.6,4.276886792452831,15.1,2.0920258728147125
11/24/18,OZONE,PPB,0.0,6.385416666666667,39.0,7.885189036437292
11/24/18,PM10,UG/M3,13.0,17.875,31.0,4.721021444376299
11/24/18,PM2.5,UG/M3,1.3,7.86785714285714,17.0,3.0233288832602825
11/24/19,OZONE,PPB,0.0,16.09375,29.0,8.206644451777759
11/24/19,PM10,UG/M3,3.0,8.125,15.0,3.8820937873669465
11/24/19,PM2.5,UG/M3,-2.0,3.7962616822429918,14.1,2.886260970753479
11/25/18,OZONE,PPB,2.0,26.458333333333332,39.0,5.830801455549238
11/25/18,PM10,UG/M3,3.0,8.833333333333334,15.0,3.9854808958285686
11/25/18,PM2.5,UG/M3,-0.6,5.640476190476191,15.0,3.0312590632296255
11/25/19,OZONE,PPB,0.0,11.636363636363637,21.0,5.166607678228671
11/25/19,PM10,UG/M3,15.0,24.416666666666668,40.0,7.359800721939873
11/25/19,PM2.5,UG/M3,3.4,11.70287081339713,25.3,2.9702517679417952
11/26/18,OZONE,PPB,0.0,14.393617021276595,34.0,11.634411403761057
11/26/18,PM10,UG/M3,10.0,18.416666666666668,26.0,4.799607471872879
11/26/18,PM2.5,UG/M3,-2.1,9.308333333333328,19.4,5.281743686252246
11/26/19,OZONE,PPB,0.0,5.602150537634409,25.0,6.948787484074557
11/26/19,PM10,UG/M3,19.0,30.875,47.0,6.973942182526135
11/26/19,PM2.5,UG/M3,4.9,12.80046296296297,25.8,3.6069506245475833
11/27/18,OZONE,PPB,1.0,18.29032258064516,43.0,11.049867838242987
11/27/18,PM10,UG/M3,2.0,6.25,12.0,2.4182278815191345
11/27/18,PM2.5,UG/M3,-2.9,2.8776397515527936,12.8,2.117249842226924
11/27/19,OZONE,PPB,0.0,6.739583333333333,30.0,9.276166167761863
11/27/19,PM10,UG/M3,17.0,28.125,36.0,5.227955789706951
11/27/19,PM2.5,UG/M3,-2.7,12.260280373831774,26.9,5.319320963043679
11/28/18,OZONE,PPB,11.0,16.231578947368423,21.0,2.907995696311266
11/28/18,PM10,UG/M3,3.0,6.25,8.0,1.3909646324388165
11/28/18,PM2.5,UG/M3,-4.9,3.467073170731708,14.9,3.084736016110898
11/28/19,OZONE,PPB,15.0,18.489583333333332,26.0,2.8209546412020345
11/28/19,PM10,UG/M3,3.0,8.125,21.0,6.422193178143376
11/28/19,PM2.5,UG/M3,-2.7,4.520560747663552,17.7,3.900974678199586
11/29/18,OZONE,PPB,15.0,21.458333333333332,29.0,3.4363893740122866
11/29/18,PM10,UG/M3,2.0,5.291666666666667,8.0,2.3861769799640062
11/29/18,PM2.5,UG/M3,-2.0,4.276073619631904,15.1,2.594077641351837
11/29/19,OZONE,PPB,13.0,23.322916666666668,28.0,3.143898992842006
11/29/19,PM10,UG/M3,4.0,6.333333333333333,9.0,1.7610932046210155
11/29/19,PM2.5,UG/M3,-2.3,2.8106481481481476,6.7,1.5160314000234358
11/30/18,OZONE,PPB,0.0,10.08695652173913,22.0,6.873507308744468
11/30/18,PM10,UG/M3,8.0,13.833333333333334,28.0,6.748053933102341
11/30/18,PM2.5,UG/M3,-0.8,6.485029940119763,16.2,3.212993738580644
11/30/19,OZONE,PPB,3.0,19.617021276595743,32.0,5.537955802700191
11/30/19,PM10,UG/M3,6.0,7.875,13.0,1.8953604681821938
11/30/19,PM2.5,UG/M3,-2.5,3.349302325581393,13.2,1.9839277046162995
12/01/18,OZONE,PPB,0.0,6.595744680851064,28.0,7.6091613556463455
12/01/18,PM10,UG/M3,13.0,17.875,23.0,2.3090088217957137
12/01/18,PM2.5,UG/M3,2.4,9.735714285714282,18.2,3.0373382160761455
12/01/19,OZONE,PPB,4.0,19.166666666666668,34.0,5.420558655743047
12/01/19,PM10,UG/M3,8.0,11.25,16.0,2.2889146849069335
12/01/19,PM2.5,UG/M3,-0.8,4.767906976744186,10.0,2.080829900645026
12/02/18,OZONE,PPB,0.0,14.708333333333334,34.0,9.101667477841241
12/02/18,PM10,UG/M3,3.0,11.833333333333334,25.0,6.390663479650992
12/02/18,PM2.5,UG/M3,-1.8,7.050310559006206,44.3,6.71844591612899
12/02/19,OZONE,PPB,11.0,23.193548387096776,38.0,6.193015112619478
12/02/19,PM10,UG/M3,3.0,7.416666666666667,11.0,2.3390199855395895
12/02/19,PM2.5,UG/M3,-0.7,3.7748837209302333,11.0,1.755051949723734
12/03/18,OZONE,PPB,0.0,8.021978021978022,36.0,8.480013131512397
12/03/18,PM10,UG/M3,8.0,14.25,26.0,4.711226185815434
12/03/18,PM2.5,UG/M3,-2.7,7.521556886227546,27.6,4.246176448167618
12/03/19,OZONE,PPB,15.0,28.347826086956523,35.0,4.246355341196445
12/03/19,PM10,UG/M3,4.0,8.652173913043478,15.0,3.6382900035865235
12/03/19,PM2.5,UG/M3,-1.6,4.567632850241544,15.3,2.3709745037761163
12/04/18,OZONE,PPB,4.0,19.043478260869566,32.0,7.769923760326123
12/04/18,PM10,UG/M3,2.0,6.291666666666667,15.0,3.0994973879600245
12/04/18,PM2.5,UG/M3,-2.7,4.180120481927711,22.9,3.1142335966473413
12/04/19,OZONE,PPB,0.0,10.302083333333334,27.0,8.113821595105046
12/04/19,PM10,UG/M3,10.0,18.5,29.0,6.795138927459707
12/04/19,PM2.5,UG/M3,1.2,8.643981481481477,15.0,2.831773358364657
12/05/18,OZONE,PPB,6.0,19.33684210526316,31.0,5.091943002296257
12/05/18,PM10,UG/M3,6.0,12.083333333333334,47.0,9.431292348470533
12/05/18,PM2.5,UG/M3,-3.0,5.243030303030301,15.6,2.945960943940443
12/05/19,OZONE,PPB,1.0,13.052631578947368,31.0,11.408627214350263
12/05/19,PM10,UG/M3,9.0,15.666666666666666,26.0,4.9048925589142875
12/05/19,PM2.5,UG/M3,-1.2,7.951173708920187,15.8,3.289471631722835
12/06/18,OZONE,PPB,0.0,10.96808510638298,23.0,5.846517440855488
12/06/18,PM10,UG/M3,9.0,16.041666666666668,24.0,4.620174725348991
12/06/18,PM2.5,UG/M3,1.0,8.054761904761905,17.1,2.5729549061262666
12/06/19,OZONE,PPB,3.0,17.195652173913043,28.0,7.3577934019527484
12/06/19,PM10,UG/M3,8.0,14.875,25.0,6.879790820884778
12/06/19,PM2.5,UG/M3,-1.6,5.865887850467297,11.7,2.198592145893174
12/07/18,OZONE,PPB,2.0,14.91578947368421,27.0,7.652927624889896
12/07/18,PM10,UG/M3,8.0,14.375,23.0,4.915039032973408
12/07/18,PM2.5,UG/M3,-2.0,7.818072289156624,15.4,3.3512600824461765
12/07/19,OZONE,PPB,14.0,24.606382978723403,33.0,4.122370351401698
12/07/19,PM10,UG/M3,6.0,8.416666666666666,22.0,3.4378540660868873
12/07/19,PM2.5,UG/M3,-0.5,5.854205607476633,26.3,3.1089536115011516
12/08/18,OZONE,PPB,4.0,18.797752808988765,25.0,4.325347530127961
12/08/18,PM10,UG/M3,8.0,11.26086956521739,19.0,3.122024274909234
12/08/18,PM2.5,UG/M3,-1.1,6.7452830188679185,13.2,2.5611928123288576
12/08/19,OZONE,PPB,12.0,21.785714285714285,30.0,4.340653158370276
12/08/19,PM10,UG/M3,9.0,9.285714285714286,10.0,0.48795003647426677
12/08/19,PM2.5,UG/M3,1.0,6.4857142857142875,11.0,1.9213450549748992
12/09/18,OZONE,PPB,1.0,10.96875,25.0,4.808880217614952
12/09/18,PM10,UG/M3,13.0,15.833333333333334,21.0,2.581988897471611
12/09/18,PM2.5,UG/M3,1.0,8.027544910179644,21.0,2.833782109594469
12/10/18,OZONE,PPB,1.0,13.817204301075268,32.0,8.69025720908083
12/10/18,PM10,UG/M3,15.0,17.708333333333332,25.0,1.9219366742195598
12/10/18,PM2.5,UG/M3,4.8,9.723952095808379,18.0,2.3268006262501033
12/11/18,OZONE,PPB,0.0,8.538461538461538,22.0,6.211651582680357
12/11/18,PM10,UG/M3,13.0,23.208333333333332,40.0,7.282971005480299
12/11/18,PM2.5,UG/M3,1.6,10.019047619047623,24.6,3.3180860290116714
12/12/18,OZONE,PPB,2.0,12.5,24.0,5.38924447802807
12/12/18,PM10,UG/M3,20.0,27.375,34.0,3.4365364262139932
12/12/18,PM2.5,UG/M3,3.4,14.248538011695912,22.3,2.7698875900985422
12/13/18,OZONE,PPB,0.0,10.177083333333334,25.0,6.007004318060124
12/13/18,PM10,UG/M3,15.0,22.958333333333332,34.0,5.237649378728281
12/13/18,PM2.5,UG/M3,1.9,10.890270270270276,20.0,3.1448391872261943
12/14/18,OZONE,PPB,0.0,13.563829787234043,35.0,9.345873116772028
12/14/18,PM10,UG/M3,18.0,22.875,31.0,3.733660052991481
12/14/18,PM2.5,UG/M3,-2.6,8.456969696969695,15.9,3.518266345566297
12/15/18,OZONE,PPB,0.0,5.333333333333333,19.0,5.706260028142069
12/15/18,PM10,UG/M3,14.0,19.125,24.0,2.592841315421467
12/15/18,PM2.5,UG/M3,0.9,9.775,22.2,4.042939435786433
12/16/18,OZONE,PPB,9.0,23.791666666666668,42.0,6.393939016001863
12/16/18,PM10,UG/M3,9.0,12.583333333333334,18.0,2.7806265585243573
12/16/18,PM2.5,UG/M3,-0.4,7.115476190476187,19.4,3.573907237959247
12/17/18,OZONE,PPB,4.0,22.340425531914892,46.0,9.176352487686263
12/17/18,PM10,UG/M3,3.0,8.291666666666666,19.0,3.950554905069795
12/17/18,PM2.5,UG/M3,-0.4,5.59821428571429,12.8,2.7632635659026428
12/18/18,OZONE,PPB,18.0,27.15730337078652,32.0,3.085519244664187
12/18/18,PM10,UG/M3,5.0,7.916666666666667,11.0,1.8395809226599662
12/18/18,PM2.5,UG/M3,-1.6,5.351704545454544,12.9,2.682471662623712
12/19/18,OZONE,PPB,0.0,12.84375,26.0,8.022767766274862
12/19/18,PM10,UG/M3,7.0,15.458333333333334,29.0,7.884928753595391
12/19/18,PM2.5,UG/M3,0.5,8.0760736196319,16.2,3.203833243372197
12/20/18,OZONE,PPB,0.0,1.90625,26.0,4.365120423973373
12/20/18,PM10,UG/M3,18.0,30.5,55.0,12.169098426824362
12/20/18,PM2.5,UG/M3,6.3,14.844444444444447,33.5,5.738250723654498
12/21/18,OZONE,PPB,0.0,22.53191489361702,41.0,11.543002467779933
12/21/18,PM10,UG/M3,6.0,12.125,20.0,3.859629403250367
12/21/18,PM2.5,UG/M3,-1.6,4.732116788321169,14.2,3.1859741862846227
12/22/18,OZONE,PPB,7.0,22.666666666666668,39.0,8.723430839643031
12/22/18,PM10,UG/M3,3.0,16.833333333333332,43.0,13.382878960648277
12/22/18,PM2.5,UG/M3,-1.1,8.612587412587416,18.3,3.4095116979875115
12/23/18,OZONE,PPB,4.0,24.270833333333332,31.0,4.7004572379305865
12/23/18,PM10,UG/M3,5.0,7.75,12.0,2.288914684906934
12/23/18,PM2.5,UG/M3,-1.1,7.005555555555556,16.6,2.8773719987637363
12/24/18,OZONE,PPB,0.0,12.0,32.0,8.93812675509303
12/24/18,PM10,UG/M3,11.0,17.125,26.0,4.599740068270399
12/24/18,PM2.5,UG/M3,2.7,10.310596026490062,16.6,3.2436636142461057
12/25/18,OZONE,PPB,6.0,17.604166666666668,28.0,6.4571122218538255
12/25/18,PM10,UG/M3,6.0,9.25,15.0,2.4361409254588806
12/25/18,PM2.5,UG/M3,0.6,7.294047619047614,19.9,2.5904176802588976
12/26/18,OZONE,PPB,1.0,14.395833333333334,25.0,6.84332816331916
12/26/18,PM10,UG/M3,7.0,10.916666666666666,20.0,3.6225941541659212
12/26/18,PM2.5,UG/M3,1.0,9.035428571428573,17.2,3.0513425939438155
12/27/18,OZONE,PPB,0.0,10.806451612903226,24.0,6.865569523410669
12/27/18,PM10,UG/M3,12.0,19.291666666666668,26.0,3.7703553824732396
12/27/18,PM2.5,UG/M3,3.6,11.91927083333333,21.5,3.4546112274101106
12/28/18,OZONE,PPB,0.0,14.204301075268818,43.0,10.155914040367067
12/28/18,PM10,UG/M3,6.0,14.541666666666666,21.0,3.7645851629728555
12/28/18,PM2.5,UG/M3,-1.1,6.818674698795179,22.7,3.3052136119788855
12/29/18,OZONE,PPB,1.0,13.114583333333334,46.0,7.734910323933838
12/29/18,PM10,UG/M3,5.0,10.666666666666666,16.0,4.00723982492847
12/29/18,PM2.5,UG/M3,-1.8,7.115277777777779,16.7,2.6246630005308997
12/30/18,OZONE,PPB,1.0,15.104166666666666,26.0,6.313692999999731
