,DateIssue,DateForecast,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName,ActionDay,Discussion
1003,2019-07-22 ,2019-07-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,42,1,Good,False,
1004,2019-07-22 ,2019-07-23 ,New York City Region,NY,40.8419,-73.8359,O3,35,1,Good,False,
1005,2019-07-22 ,2019-07-23 ,New York City Region,NY,40.8419,-73.8359,PM2.5,37,1,Good,False,
1006,2019-02-01 ,2019-02-04 ,New York City Region,NY,40.8419,-73.8359,PM2.5,70,2,Moderate,False,
1007,2019-07-24 ,2019-07-24 ,New York City Region,NY,40.8419,-73.8359,O3,49,1,Good,False,
1008,2019-07-24 ,2019-07-24 ,New York City Region,NY,40.8419,-73.8359,PM2.5,37,1,Good,False,
1009,2019-07-24 ,2019-07-25 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
1010,2019-07-24 ,2019-07-25 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
1011,2018-12-05 ,2018-12-05 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
1012,2018-12-05 ,2018-12-06 ,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate,False,
1013,2018-07-20 ,2018-07-21 ,New York City Region,NY,40.8419,-73.8359,O3,40,1,Good,False,
1014,2018-07-20 ,2018-07-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
1015,2018-07-20 ,2018-07-22 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
1016,2018-07-20 ,2018-07-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,39,1,Good,False,
1017,2018-07-20 ,2018-07-23 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
1018,2018-07-20 ,2018-07-23 ,New York City Region,NY,40.8419,-73.8359,PM2.5,39,1,Good,False,
1019,2019-06-19 ,2019-06-19 ,New York City Region,NY,40.8419,-73.8359,O3,48,1,Good,False,
1020,2019-06-19 ,2019-06-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good,False,
1021,2019-06-19 ,2019-06-20 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
1022,2019-06-19 ,2019-06-20 ,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good,False,
1023,2018-02-14 ,2018-02-14 ,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate,False,
1024,2018-02-14 ,2018-02-15 ,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate,False,
1025,2019-10-16 ,2019-10-16 ,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good,False,
1026,2019-10-16 ,2019-10-17 ,New York City Region,NY,40.8419,-73.8359,PM2.5,18,1,Good,False,
1027,2019-07-18 ,2019-07-18 ,New York City Region,NY,40.8419,-73.8359,O3,45,1,Good,False,
1028,2019-07-18 ,2019-07-18 ,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good,False,
1029,2019-07-18 ,2019-07-19 ,New York City Region,NY,40.8419,-73.8359,O3,110,3,Unhealthy for Sensitive Groups,True,
1030,2019-07-18 ,2019-07-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
1031,2019-09-06 ,2019-09-06 ,New York City Region,NY,40.8419,-73.8359,O3,33,1,Good,False,
1032,2019-09-06 ,2019-09-06 ,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good,False,
1033,2019-09-06 ,2019-09-07 ,New York City Region,NY,40.8419,-73.8359,O3,36,1,Good,False,
1034,2019-09-06 ,2019-09-07 ,New York City Region,NY,40.8419,-73.8359,PM2.5,18,1,Good,False,
1035,2019-09-06 ,2019-09-08 ,New York City Region,NY,40.8419,-73.8359,O3,38,1,Good,False,
1036,2019-09-06 ,2019-09-08 ,New York City Region,NY,40.8419,-73.8359,PM2.5,13,1,Good,False,
1037,2019-09-06 ,2019-09-09 ,New York City Region,NY,40.8419,-73.8359,O3,38,1,Good,False,
1038,2019-09-06 ,2019-09-09 ,New York City Region,NY,40.8419,-73.8359,PM2.5,18,1,Good,False,
1039,2019-01-10 ,2019-01-10 ,New York City Region,NY,40.8419,-73.8359,PM2.5,39,1,Good,False,
1040,2019-01-10 ,2019-01-11 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
1041,2018-07-27 ,2018-07-29 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
1042,2018-07-27 ,2018-07-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
1043,2018-07-27 ,2018-07-30 ,New York City Region,NY,40.8419,-73.8359,O3,56,2,Moderate,False,
1044,2018-07-27 ,2018-07-30 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
1045,2019-01-11 ,2019-01-13 ,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate,False,
1046,2019-01-11 ,2019-01-14 ,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate,False,
1047,2018-08-30 ,2018-08-30 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
1048,2018-08-30 ,2018-08-30 ,New York City Region,NY,40.8419,-73.8359,PM2.5,54,2,Moderate,False,
1049,2018-08-30 ,2018-08-31 ,New York City Region,NY,40.8419,-73.8359,O3,29,1,Good,False,
1050,2018-08-30 ,2018-08-31 ,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good,False,
1051,2018-03-26 ,2018-03-26 ,New York City Region,NY,40.8419,-73.8359,PM2.5,27,1,Good,False,
1052,2018-03-26 ,2018-03-27 ,New York City Region,NY,40.8419,-73.8359,PM2.5,41,1,Good,False,
1053,2019-08-14 ,2019-08-14 ,New York City Region,NY,40.8419,-73.8359,O3,48,1,Good,False,
1054,2019-08-14 ,2019-08-14 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
1055,2019-08-14 ,2019-08-15 ,New York City Region,NY,40.8419,-73.8359,O3,48,1,Good,False,
1056,2019-08-14 ,2019-08-15 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
1057,2019-09-27 ,2019-09-29 ,New York City Region,NY,40.8419,-73.8359,O3,38,1,Good,False,
1058,2019-09-27 ,2019-09-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,35,1,Good,False,
1059,2019-09-27 ,2019-09-30 ,New York City Region,NY,40.8419,-73.8359,O3,35,1,Good,False,
1060,2019-09-27 ,2019-09-30 ,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good,False,
1061,2018-11-20 ,2018-11-20 ,New York City Region,NY,40.8419,-73.8359,PM2.5,58,2,Moderate,False,
1062,2018-11-20 ,2018-11-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,46,1,Good,False,
1063,2018-04-03 ,2018-04-03 ,New York City Region,NY,40.8419,-73.8359,O3,30,1,Good,False,
1064,2018-04-03 ,2018-04-03 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
1065,2018-04-03 ,2018-04-04 ,New York City Region,NY,40.8419,-73.8359,O3,39,1,Good,False,
1066,2018-04-03 ,2018-04-04 ,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good,False,
1067,2019-11-08 ,2019-11-08 ,New York City Region,NY,40.8419,-73.8359,PM2.5,18,1,Good,False,
1068,2019-11-08 ,2019-11-09 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
1069,2019-11-08 ,2019-11-10 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
1070,2019-11-08 ,2019-11-11 ,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate,False,
1071,2019-11-08 ,2019-11-12 ,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good,False,
1072,2018-08-15 ,2018-08-15 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
1073,2018-08-15 ,2018-08-15 ,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate,False,
1074,2018-08-15 ,2018-08-16 ,New York City Region,NY,40.8419,-73.8359,O3,99,2,Moderate,False,
1075,2018-08-15 ,2018-08-16 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
1076,2018-08-16 ,2018-08-16 ,New York City Region,NY,40.8419,-73.8359,O3,115,3,Unhealthy for Sensitive Groups,True,
1077,2018-08-16 ,2018-08-16 ,New York City Region,NY,40.8419,-73.8359,PM2.5,66,2,Moderate,False,
1078,2018-08-16 ,2018-08-17 ,New York City Region,NY,40.8419,-73.8359,O3,70,2,Moderate,False,
1079,2018-08-16 ,2018-08-17 ,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate,False,
1080,2019-07-19 ,2019-07-19 ,New York City Region,NY,40.8419,-73.8359,O3,112,3,Unhealthy for Sensitive Groups,True,
1081,2019-07-19 ,2019-07-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
1082,2019-07-19 ,2019-07-20 ,New York City Region,NY,40.8419,-73.8359,O3,108,3,Unhealthy for Sensitive Groups,True,
1083,2019-07-19 ,2019-07-20 ,New York City Region,NY,40.8419,-73.8359,PM2.5,54,2,Moderate,False,
1084,2019-07-19 ,2019-07-21 ,New York City Region,NY,40.8419,-73.8359,O3,101,3,Unhealthy for Sensitive Groups,False,
1085,2019-07-19 ,2019-07-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
1086,2019-07-19 ,2019-07-22 ,New York City Region,NY,40.8419,-73.8359,O3,50,1,Good,False,
1087,2019-07-19 ,2019-07-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,47,1,Good,False,
1088,2018-02-21 ,2018-02-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,59,2,Moderate,False,
1089,2018-02-21 ,2018-02-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,49,1,Good,False,
1090,2018-12-28 ,2018-12-28 ,New York City Region,NY,40.8419,-73.8359,PM2.5,41,1,Good,False,
1091,2018-12-28 ,2018-12-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,46,1,Good,False,
1092,2018-12-28 ,2018-12-30 ,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate,False,
1093,2018-12-28 ,2018-12-31 ,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate,False,
1094,2019-07-30 ,2019-07-30 ,New York City Region,NY,40.8419,-73.8359,O3,105,3,Unhealthy for Sensitive Groups,True,
1095,2019-07-30 ,2019-07-30 ,New York City Region,NY,40.8419,-73.8359,PM2.5,70,2,Moderate,False,
1096,2019-07-30 ,2019-07-31 ,New York City Region,NY,40.8419,-73.8359,O3,60,2,Moderate,False,
1097,2019-07-30 ,2019-07-31 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
1098,2018-01-05 ,2018-01-05 ,New York City Region,NY,40.8419,-73.8359,PM2.5,34,1,Good,False,
1099,2018-01-05 ,2018-01-06 ,New York City Region,NY,40.8419,-73.8359,PM2.5,24,1,Good,False,
1100,2018-01-05 ,2018-01-07 ,New York City Region,NY,40.8419,-73.8359,PM2.5,36,1,Good,False,
1101,2018-01-05 ,2018-01-08 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
1102,2018-07-08 ,2018-07-08 ,New York City Region,NY,40.8419,-73.8359,O3,80,2,Moderate,False,
1103,2018-07-08 ,2018-07-08 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
1104,2018-07-08 ,2018-07-09 ,New York City Region,NY,40.8419,-73.8359,O3,110,3,Unhealthy for Sensitive Groups,True,
1105,2018-07-08 ,2018-07-09 ,New York City Region,NY,40.8419,-73.8359,PM2.5,54,2,Moderate,False,
1106,2019-01-15 ,2019-01-15 ,New York City Region,NY,40.8419,-73.8359,PM2.5,60,2,Moderate,False,
1107,2019-01-15 ,2019-01-16 ,New York City Region,NY,40.8419,-73.8359,PM2.5,58,2,Moderate,False,
1108,2019-11-01 ,2019-11-01 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
1109,2019-11-01 ,2019-11-02 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
1110,2019-11-01 ,2019-11-03 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
1111,2019-11-01 ,2019-11-04 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
1112,2019-07-05 ,2019-07-05 ,New York City Region,NY,40.8419,-73.8359,O3,100,2,Moderate,False,
1113,2019-07-05 ,2019-07-05 ,New York City Region,NY,40.8419,-73.8359,PM2.5,77,2,Moderate,False,
1114,2019-07-05 ,2019-07-06 ,New York City Region,NY,40.8419,-73.8359,O3,87,2,Moderate,False,
1115,2019-07-05 ,2019-07-06 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
1116,2019-07-05 ,2019-07-07 ,New York City Region,NY,40.8419,-73.8359,O3,46,1,Good,False,
1117,2019-07-05 ,2019-07-07 ,New York City Region,NY,40.8419,-73.8359,PM2.5,36,1,Good,False,
1118,2019-07-05 ,2019-07-08 ,New York City Region,NY,40.8419,-73.8359,O3,65,2,Moderate,False,
1119,2019-07-05 ,2019-07-08 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
1120,2018-01-11 ,2018-01-11 ,New York City Region,NY,40.8419,-73.8359,PM2.5,63,2,Moderate,False,
1121,2018-01-11 ,2018-01-12 ,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate,False,
1122,2018-05-23 ,2018-05-23 ,New York City Region,NY,40.8419,-73.8359,O3,46,1,Good,False,
1123,2018-05-23 ,2018-05-23 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
1124,2018-05-23 ,2018-05-24 ,New York City Region,NY,40.8419,-73.8359,O3,46,1,Good,False,
1125,2018-05-23 ,2018-05-24 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
1126,2019-09-13 ,2019-09-15 ,New York City Region,NY,40.8419,-73.8359,O3,40,1,Good,False,
1127,2019-09-13 ,2019-09-15 ,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good,False,
1128,2019-09-13 ,2019-09-16 ,New York City Region,NY,40.8419,-73.8359,O3,40,1,Good,False,
1129,2019-09-13 ,2019-09-16 ,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good,False,
1130,2019-06-27 ,2019-06-27 ,New York City Region,NY,40.8419,-73.8359,O3,100,2,Moderate,False,
1131,2019-06-27 ,2019-06-27 ,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good,False,
1132,2019-06-27 ,2019-06-28 ,New York City Region,NY,40.8419,-73.8359,O3,97,2,Moderate,False,
1133,2019-06-27 ,2019-06-28 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
1134,2018-06-08 ,2018-06-08 ,New York City Region,NY,40.8419,-73.8359,O3,54,2,Moderate,False,
1135,2018-06-08 ,2018-06-08 ,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good,False,
1136,2018-06-08 ,2018-06-09 ,New York City Region,NY,40.8419,-73.8359,O3,47,1,Good,False,
1137,2018-06-08 ,2018-06-09 ,New York City Region,NY,40.8419,-73.8359,PM2.5,47,1,Good,False,
1138,2018-06-08 ,2018-06-10 ,New York City Region,NY,40.8419,-73.8359,O3,45,1,Good,False,
1139,2018-06-08 ,2018-06-10 ,New York City Region,NY,40.8419,-73.8359,PM2.5,35,1,Good,False,
1140,2018-06-08 ,2018-06-11 ,New York City Region,NY,40.8419,-73.8359,O3,40,1,Good,False,
1141,2018-06-08 ,2018-06-11 ,New York City Region,NY,40.8419,-73.8359,PM2.5,35,1,Good,False,
1142,2018-02-16 ,2018-02-17 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
1143,2018-02-16 ,2018-02-18 ,New York City Region,NY,40.8419,-73.8359,PM2.5,53,2,Moderate,False,
1144,2018-02-16 ,2018-02-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,54,2,Moderate,False,
1145,2018-02-16 ,2018-02-20 ,New York City Region,NY,40.8419,-73.8359,PM2.5,59,2,Moderate,False,
1146,2018-12-31 ,2018-12-31 ,New York City Region,NY,40.8419,-73.8359,PM2.5,58,2,Moderate,False,
1147,2018-12-31 ,2019-01-01 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
1148,2018-12-31 ,2019-01-02 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
1149,2018-01-31 ,2018-01-31 ,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate,False,
1150,2018-01-31 ,2018-02-01 ,New York City Region,NY,40.8419,-73.8359,PM2.5,57,2,Moderate,False,
1151,2018-05-04 ,2018-05-06 ,New York City Region,NY,40.8419,-73.8359,O3,39,1,Good,False,
1152,2018-05-04 ,2018-05-06 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
1153,2018-05-04 ,2018-05-07 ,New York City Region,NY,40.8419,-73.8359,O3,39,1,Good,False,
1154,2018-05-04 ,2018-05-07 ,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good,False,
1155,2019-11-27 ,2019-11-28 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
1156,2019-11-27 ,2019-11-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,35,1,Good,False,
1157,2019-10-25 ,2019-10-25 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
1158,2019-10-25 ,2019-10-26 ,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate,False,
1159,2019-10-25 ,2019-10-27 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
1160,2019-10-25 ,2019-10-28 ,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good,False,
1161,2018-07-26 ,2018-07-26 ,New York City Region,NY,40.8419,-73.8359,O3,51,2,Moderate,False,
1162,2018-07-26 ,2018-07-26 ,New York City Region,NY,40.8419,-73.8359,PM2.5,46,1,Good,False,
1163,2018-07-26 ,2018-07-27 ,New York City Region,NY,40.8419,-73.8359,O3,71,2,Moderate,False,
1164,2018-07-26 ,2018-07-27 ,New York City Region,NY,40.8419,-73.8359,PM2.5,54,2,Moderate,False,
1165,2019-01-28 ,2019-01-28 ,New York City Region,NY,40.8419,-73.8359,PM2.5,44,1,Good,False,
1166,2019-01-28 ,2019-01-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,49,1,Good,False,
1167,2018-05-07 ,2018-05-07 ,New York City Region,NY,40.8419,-73.8359,O3,44,1,Good,False,
1168,2018-05-07 ,2018-05-07 ,New York City Region,NY,40.8419,-73.8359,PM2.5,42,1,Good,False,
1169,2018-05-07 ,2018-05-08 ,New York City Region,NY,40.8419,-73.8359,O3,49,1,Good,False,
1170,2018-05-07 ,2018-05-08 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
1171,2018-06-16 ,2018-06-16 ,New York City Region,NY,40.8419,-73.8359,O3,89,2,Moderate,False,
1172,2018-06-16 ,2018-06-16 ,New York City Region,NY,40.8419,-73.8359,PM2.5,42,1,Good,False,
1173,2018-06-16 ,2018-06-17 ,New York City Region,NY,40.8419,-73.8359,O3,101,3,Unhealthy for Sensitive Groups,False,
1174,2018-06-16 ,2018-06-17 ,New York City Region,NY,40.8419,-73.8359,PM2.5,59,2,Moderate,True,
1175,2018-06-16 ,2018-06-18 ,New York City Region,NY,40.8419,-73.8359,O3,101,3,Unhealthy for Sensitive Groups,False,
1176,2018-06-16 ,2018-06-18 ,New York City Region,NY,40.8419,-73.8359,PM2.5,60,2,Moderate,False,
1177,2018-03-09 ,2018-03-09 ,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good,False,
1178,2018-03-09 ,2018-03-10 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
1179,2018-03-09 ,2018-03-11 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
1180,2018-03-09 ,2018-03-12 ,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good,False,
1181,2018-03-30 ,2018-03-30 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
1182,2018-03-30 ,2018-03-31 ,New York City Region,NY,40.8419,-73.8359,PM2.5,36,1,Good,False,
1183,2018-03-30 ,2018-04-01 ,New York City Region,NY,40.8419,-73.8359,O3,25,1,Good,False,
1184,2018-03-30 ,2018-04-01 ,New York City Region,NY,40.8419,-73.8359,PM2.5,32,1,Good,False,
1185,2018-03-30 ,2018-04-02 ,New York City Region,NY,40.8419,-73.8359,O3,26,1,Good,False,
1186,2018-03-30 ,2018-04-02 ,New York City Region,NY,40.8419,-73.8359,PM2.5,37,1,Good,False,
1187,2018-06-14 ,2018-06-14 ,New York City Region,NY,40.8419,-73.8359,O3,44,1,Good,False,
1188,2018-06-14 ,2018-06-14 ,New York City Region,NY,40.8419,-73.8359,PM2.5,35,1,Good,False,
1189,2018-06-14 ,2018-06-15 ,New York City Region,NY,40.8419,-73.8359,O3,44,1,Good,False,
1190,2018-06-14 ,2018-06-15 ,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good,False,
1191,2019-01-25 ,2019-01-27 ,New York City Region,NY,40.8419,-73.8359,PM2.5,62,2,Moderate,False,
1192,2019-01-25 ,2019-01-28 ,New York City Region,NY,40.8419,-73.8359,PM2.5,47,1,Good,False,
1193,2018-04-27 ,2018-04-27 ,New York City Region,NY,40.8419,-73.8359,O3,40,1,Good,False,
1194,2018-04-27 ,2018-04-27 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
1195,2018-04-27 ,2018-04-28 ,New York City Region,NY,40.8419,-73.8359,O3,55,2,Moderate,False,
1196,2018-04-27 ,2018-04-28 ,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate,False,
1197,2018-04-27 ,2018-04-29 ,New York City Region,NY,40.8419,-73.8359,O3,49,1,Good,False,
1198,2018-04-27 ,2018-04-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,31,1,Good,False,
1199,2018-04-27 ,2018-04-30 ,New York City Region,NY,40.8419,-73.8359,O3,45,1,Good,False,
1200,2018-04-27 ,2018-04-30 ,New York City Region,NY,40.8419,-73.8359,PM2.5,32,1,Good,False,
1201,2019-08-21 ,2019-08-21 ,New York City Region,NY,40.8419,-73.8359,O3,63,2,Moderate,False,
1202,2019-08-21 ,2019-08-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
1203,2019-08-21 ,2019-08-22 ,New York City Region,NY,40.8419,-73.8359,O3,101,3,Unhealthy for Sensitive Groups,False,
1204,2019-08-21 ,2019-08-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,True,
1205,2018-03-13 ,2018-03-13 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
1206,2018-03-13 ,2018-03-14 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
1207,2019-09-11 ,2019-09-11 ,New York City Region,NY,40.8419,-73.8359,O3,55,2,Moderate,False,
1208,2019-09-11 ,2019-09-11 ,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good,False,
1209,2019-09-11 ,2019-09-12 ,New York City Region,NY,40.8419,-73.8359,O3,35,1,Good,False,
1210,2019-09-11 ,2019-09-12 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
1211,2018-08-31 ,2018-08-31 ,New York City Region,NY,40.8419,-73.8359,O3,28,1,Good,False,
1212,2018-08-31 ,2018-08-31 ,New York City Region,NY,40.8419,-73.8359,PM2.5,39,1,Good,False,
1213,2018-08-31 ,2018-09-01 ,New York City Region,NY,40.8419,-73.8359,O3,28,1,Good,False,
1214,2018-08-31 ,2018-09-01 ,New York City Region,NY,40.8419,-73.8359,PM2.5,36,1,Good,False,
1215,2018-08-31 ,2018-09-02 ,New York City Region,NY,40.8419,-73.8359,O3,45,1,Good,False,
1216,2018-08-31 ,2018-09-02 ,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good,False,
1217,2018-08-31 ,2018-09-03 ,New York City Region,NY,40.8419,-73.8359,O3,49,1,Good,False,
1218,2018-08-31 ,2018-09-03 ,New York City Region,NY,40.8419,-73.8359,PM2.5,49,1,Good,False,
1219,2018-08-31 ,2018-09-04 ,New York City Region,NY,40.8419,-73.8359,O3,75,2,Moderate,False,
1220,2018-08-31 ,2018-09-04 ,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate,False,
1221,2018-11-16 ,2018-11-18 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
1222,2018-11-16 ,2018-11-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
1223,2018-01-26 ,2018-01-27 ,New York City Region,NY,40.8419,-73.8359,PM2.5,58,2,Moderate,False,
1224,2018-01-26 ,2018-01-28 ,New York City Region,NY,40.8419,-73.8359,PM2.5,63,2,Moderate,False,
1225,2018-01-26 ,2018-01-29 ,New York City Region,NY,40.8419,-73.8359,PM2.5,63,2,Moderate,False,
1226,2019-01-02 ,2019-01-02 ,New York City Region,NY,40.8419,-73.8359,PM2.5,53,2,Moderate,False,
1227,2019-01-02 ,2019-01-03 ,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate,False,
1228,2018-01-09 ,2018-01-09 ,New York City Region,NY,40.8419,-73.8359,PM2.5,64,2,Moderate,False,
1229,2018-01-09 ,2018-01-10 ,New York City Region,NY,40.8419,-73.8359,PM2.5,63,2,Moderate,False,
1230,2018-11-21 ,2018-11-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,44,1,Good,False,
1231,2018-11-21 ,2018-11-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,15,1,Good,False,
1232,2018-11-21 ,2018-11-23 ,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good,False,
1233,2019-08-22 ,2019-08-22 ,New York City Region,NY,40.8419,-73.8359,O3,101,3,Unhealthy for Sensitive Groups,False,
1234,2019-08-22 ,2019-08-22 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,True,
1235,2019-08-22 ,2019-08-23 ,New York City Region,NY,40.8419,-73.8359,O3,38,1,Good,False,
1236,2019-08-22 ,2019-08-23 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
1237,2019-12-09 ,2019-12-09 ,New York City Region,NY,40.8419,-73.8359,PM2.5,25,1,Good,False,
1238,2019-12-09 ,2019-12-10 ,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good,False,
1239,2019-09-09 ,2019-09-09 ,New York City Region,NY,40.8419,-73.8359,O3,35,1,Good,False,
1240,2019-09-09 ,2019-09-09 ,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good,False,
1241,2019-09-09 ,2019-09-10 ,New York City Region,NY,40.8419,-73.8359,O3,41,1,Good,False,
1242,2019-09-09 ,2019-09-10 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
1243,2019-10-18 ,2019-10-19 ,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good,False,
1244,2019-10-18 ,2019-10-20 ,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good,False,
1245,2019-10-18 ,2019-10-21 ,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good,False,
