,DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName
284,2019-08-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,84,2,Moderate
285,2019-08-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,25,1,Good
286,2019-08-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,14,1,Good
287,2018-03-16 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,39,1,Good
288,2018-03-16 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good
289,2019-01-25 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,36,1,Good
290,2019-01-25 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,47,1,Good
291,2019-01-25 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,11,1,Good
292,2018-11-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,30,1,Good
293,2018-11-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good
294,2019-01-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,37,1,Good
295,2019-01-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,53,2,Moderate
296,2019-01-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,8,1,Good
297,2018-12-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,35,1,Good
298,2018-12-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,62,2,Moderate
299,2018-12-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,27,1,Good
300,2019-07-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,47,1,Good
301,2019-07-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,20,1,Good
302,2019-07-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,12,1,Good
303,2018-04-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,49,1,Good
304,2018-04-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good
305,2019-08-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,58,2,Moderate
306,2019-08-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good
307,2019-08-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,20,1,Good
308,2018-01-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
309,2018-01-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good
310,2018-01-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,6,1,Good
311,2018-12-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,26,1,Good
312,2018-12-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,44,1,Good
313,2018-12-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,17,1,Good
314,2018-09-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,13,1,Good
315,2018-02-28 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,36,1,Good
316,2018-02-28 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,39,1,Good
317,2018-10-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,27,1,Good
318,2018-10-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,20,1,Good
319,2018-09-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,6,1,Good
320,2018-10-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,32,1,Good
321,2018-10-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,30,1,Good
322,2019-01-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,32,1,Good
323,2019-01-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,42,1,Good
324,2019-01-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
325,2018-06-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,43,1,Good
326,2018-06-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good
327,2018-12-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,27,1,Good
328,2018-12-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,39,1,Good
329,2018-12-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,12,1,Good
330,2018-12-28 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,24,1,Good
331,2018-12-28 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good
332,2018-12-28 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,13,1,Good
333,2019-12-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
334,2019-12-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,58,2,Moderate
335,2019-12-12 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,21,1,Good
336,2019-10-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,27,1,Good
337,2019-10-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,13,1,Good
338,2019-10-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
339,2018-11-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
340,2018-11-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,44,1,Good
341,2018-11-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,16,1,Good
342,2018-01-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,36,1,Good
343,2018-01-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate
344,2018-01-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,18,1,Good
345,2019-08-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,44,1,Good
346,2019-08-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,54,2,Moderate
347,2019-08-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,23,1,Good
348,2019-09-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,67,2,Moderate
349,2019-09-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,43,1,Good
350,2019-09-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,22,1,Good
351,2019-10-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,25,1,Good
352,2019-10-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,22,1,Good
353,2019-10-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,8,1,Good
354,2018-12-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,32,1,Good
355,2018-12-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,26,1,Good
356,2018-12-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,5,1,Good
357,2019-07-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,58,2,Moderate
358,2019-07-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,53,2,Moderate
359,2019-07-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,16,1,Good
360,2019-11-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,27,1,Good
361,2019-11-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good
362,2019-11-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,15,1,Good
363,2019-01-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,23,1,Good
364,2019-01-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,59,2,Moderate
365,2019-01-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,21,1,Good
366,2018-02-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,8,1,Good
367,2018-02-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,66,2,Moderate
368,2018-02-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,29,1,Good
369,2018-12-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,30,1,Good
370,2018-12-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,39,1,Good
371,2018-12-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,12,1,Good
372,2019-07-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,33,1,Good
373,2019-07-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,41,1,Good
374,2019-07-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,20,1,Good
375,2018-12-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,25,1,Good
376,2018-12-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate
377,2018-12-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,17,1,Good
378,2018-09-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,12,1,Good
379,2018-09-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,61,2,Moderate
380,2018-01-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,32,1,Good
381,2018-01-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good
382,2018-01-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,4,1,Good
383,2019-06-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,87,2,Moderate
384,2019-06-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,29,1,Good
385,2019-06-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,12,1,Good
386,2018-11-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
387,2018-11-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,29,1,Good
388,2018-09-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,11,1,Good
389,2018-11-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,28,1,Good
390,2018-11-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,34,1,Good
391,2018-01-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,34,1,Good
392,2018-01-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate
393,2018-01-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,14,1,Good
394,2018-02-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,26,1,Good
395,2018-02-23 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,27,1,Good
396,2019-11-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,26,1,Good
397,2019-11-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,21,1,Good
398,2019-11-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,10,1,Good
399,2019-01-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,35,1,Good
400,2019-01-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate
401,2019-01-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,11,1,Good
402,2018-01-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,30,1,Good
403,2018-01-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,47,1,Good
404,2018-01-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,10,1,Good
405,2018-11-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
406,2018-11-01 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,65,2,Moderate
407,2018-11-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,33,1,Good
408,2018-11-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,41,1,Good
409,2018-11-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,15,1,Good
410,2018-04-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,43,1,Good
411,2018-04-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,26,1,Good
412,2018-08-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,64,2,Moderate
413,2018-08-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,59,2,Moderate
414,2018-11-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,23,1,Good
415,2018-11-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good
416,2019-01-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
417,2019-01-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,32,1,Good
418,2019-01-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,12,1,Good
419,2018-06-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,44,1,Good
420,2018-06-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,18,1,Good
421,2018-11-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
422,2018-11-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,24,1,Good
423,2018-11-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
424,2018-03-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
425,2018-03-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,60,2,Moderate
426,2018-03-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,31,1,Good
427,2018-11-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,27,1,Good
428,2018-11-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,46,1,Good
429,2018-11-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,15,1,Good
430,2018-03-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,41,1,Good
431,2018-03-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,26,1,Good
432,2018-11-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,13,1,Good
433,2018-11-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,44,1,Good
434,2018-11-30 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,15,1,Good
435,2018-09-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,26,1,Good
436,2018-09-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,15,1,Good
437,2018-02-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,30,1,Good
438,2018-02-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good
439,2018-02-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,19,1,Good
440,2019-06-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,30,1,Good
441,2019-06-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,31,1,Good
442,2019-06-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,14,1,Good
443,2018-06-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,71,2,Moderate
444,2018-06-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good
445,2018-12-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,26,1,Good
446,2018-12-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good
447,2018-12-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,21,1,Good
448,2018-08-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,39,1,Good
449,2018-08-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,21,1,Good
450,2018-04-25 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,44,1,Good
451,2018-04-25 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,29,1,Good
452,2018-09-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,71,2,Moderate
453,2018-09-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,49,1,Good
454,2019-07-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,54,2,Moderate
455,2019-07-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,40,1,Good
456,2019-07-13 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,14,1,Good
457,2018-10-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,29,1,Good
458,2018-10-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,26,1,Good
459,2019-02-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,32,1,Good
460,2019-02-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,83,2,Moderate
461,2019-02-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,38,1,Good
462,2018-01-25 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,36,1,Good
463,2018-01-25 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,37,1,Good
464,2018-01-25 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,5,1,Good
465,2019-06-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,30,1,Good
466,2019-06-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,15,1,Good
467,2019-06-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,10,1,Good
468,2018-05-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,112,3,Unhealthy for Sensitive Groups
469,2018-05-29 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate
470,2018-04-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,40,1,Good
471,2018-04-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,19,1,Good
472,2018-07-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,51,2,Moderate
473,2018-07-11 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,52,2,Moderate
474,2018-08-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,41,1,Good
475,2018-08-22 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,47,1,Good
476,2018-03-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,47,1,Good
477,2018-03-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,41,1,Good
478,2019-09-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,80,2,Moderate
479,2019-09-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,48,1,Good
480,2019-09-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,22,1,Good
481,2018-12-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
482,2018-12-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,33,1,Good
483,2018-12-18 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
484,2019-10-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,29,1,Good
485,2019-10-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,28,1,Good
486,2019-10-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,12,1,Good
487,2019-07-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,84,2,Moderate
488,2019-07-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,49,1,Good
489,2019-07-27 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,25,1,Good
490,2018-03-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,36,1,Good
491,2018-03-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,15,1,Good
492,2018-09-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,101,3,Unhealthy for Sensitive Groups
493,2018-09-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,53,2,Moderate
494,2018-12-16 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,33,1,Good
495,2018-12-16 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,32,1,Good
496,2018-12-16 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,10,1,Good
497,2019-10-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,19,1,Good
498,2019-10-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,7,1,Good
499,2019-10-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,7,1,Good
500,2018-02-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,33,1,Good
501,2018-02-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,45,1,Good
502,2018-02-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,9,1,Good
503,2019-10-16 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,44,1,Good
504,2019-10-16 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,21,1,Good
505,2019-10-16 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,19,1,Good
506,2018-11-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,25,1,Good
507,2018-11-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,55,2,Moderate
508,2018-11-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,20,1,Good
509,2019-07-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,47,1,Good
510,2019-07-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,23,1,Good
511,2019-07-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,13,1,Good
512,2018-11-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
513,2018-11-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,39,1,Good
514,2018-11-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,15,1,Good
515,2019-02-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,29,1,Good
516,2019-02-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,60,2,Moderate
517,2019-02-02 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,31,1,Good
518,2019-11-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
519,2019-11-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,19,1,Good
520,2019-11-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,11,1,Good
521,2018-02-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,30,1,Good
522,2018-02-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,42,1,Good
523,2018-02-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,11,1,Good
524,2018-05-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,80,2,Moderate
525,2018-05-03 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,57,2,Moderate
526,2018-08-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,74,2,Moderate
527,2018-08-07 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,57,2,Moderate
528,2018-11-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,29,1,Good
529,2018-11-04 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,27,1,Good
530,2018-12-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,33,1,Good
531,2018-12-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,32,1,Good
532,2018-12-17 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,8,1,Good
533,2018-06-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,44,1,Good
534,2018-06-24 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,64,2,Moderate
535,2018-09-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,24,1,Good
536,2018-09-08 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,32,1,Good
537,2018-03-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,38,1,Good
538,2018-03-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,24,1,Good
539,2018-04-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,42,1,Good
540,2018-04-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,41,1,Good
541,2019-01-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,32,1,Good
542,2019-01-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,51,2,Moderate
543,2019-01-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,12,1,Good
544,2019-07-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,77,2,Moderate
545,2019-07-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,56,2,Moderate
546,2019-07-20 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,18,1,Good
547,2018-03-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,38,1,Good
548,2018-03-14 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,25,1,Good
549,2019-09-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,39,1,Good
550,2019-09-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,22,1,Good
551,2019-09-19 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,14,1,Good
552,2019-06-25 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,41,1,Good
553,2019-06-25 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good
554,2019-06-25 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,20,1,Good
555,2019-07-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,100,2,Moderate
556,2019-07-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,62,2,Moderate
557,2019-07-05 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,20,1,Good
558,2018-06-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,90,2,Moderate
559,2018-06-21 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,38,1,Good
560,2018-12-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,30,1,Good
561,2018-12-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,50,1,Good
562,2018-12-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,16,1,Good
563,2018-01-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,31,1,Good
564,2018-01-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,36,1,Good
565,2018-01-26 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM10,13,1,Good
566,2018-07-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,140,3,Unhealthy for Sensitive Groups
567,2018-07-10 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,46,1,Good
568,2018-10-15 ,0,EST,New York City Region,NY,40.8419,-73.8359,PM2.5,24,1,Good
569,2019-07-06 ,0,EST,New York City Region,NY,40.8419,-73.8359,OZONE,49,1,Good
